,company_name,company_address,company_brand,company_halal_status,company_info_url,state,category
8438,CITY COIN CHEM SDN BHD,"NO 208, JALAN KIP 6,  TAMAN PERINDUSTRIAN KIP, 52200 WILAYAH PERSEKUTUAN, KUALA LUMPUR. Wilayah Persekutuan",,Sijil Telah Ditarik Balik,directory/slm_viewdetail.php?comp_code=COMP-20161013-155040&type=C&ty=CO,14,BG
8439,CUCKOO INTERNATIONAL(MAL)SDN BHD,"16TH FLOOR, MENARA BANGKOK BANK, LAMAN SENTRAL BERJAYA,  NO.105, JALAN AMPANG, 50450 KUALA LUMPUR. 50450 KUALA LUMPUR. 50450 KUALA LUMPUR Wilayah Persekutuan",,,directory/slm_viewdetail.php?comp_code=COMP-20150803-211828&type=C&ty=CO,14,BG
8440,ESONA TECHNOLOGIES SDN BHD,"46, JALAN 1,  TAMAN INDUSTRI PANDAN INDAH, PANDAN INDAH, 55100 CHERAS, WILAYAH PERSEKUTUAN KUALA LUMPUR. Wilayah Persekutuan",,Dalam Tempoh Tindakan Pembetulan,directory/slm_viewdetail.php?comp_code=COMP-20141216-084711&type=C&ty=CO,14,BG
8441,FG INFINITY UNIVERSAL,"30-17-1, PRIMA MIDAH HEIGHTS,  JALAN MIDAH 8, TAMAN MIDAH, 56000 CHERAS, KUALA LUMPUR. Wilayah Persekutuan",,,directory/slm_viewdetail.php?comp_code=COMP-20200603-123342&type=C&ty=CO,14,BG
8442,PETRON MALAYSIA REFINING & MARKETING BERHAD,"MENARA I&P 1, NO. 46, JALAN DUNGUN, DAMANSARA HEIGHTS, 50490 WILAYAH PERSEKUTUAN KUALA LUMPUR 50490 Wilayah Persekutuan",,,directory/slm_viewdetail.php?comp_code=COMP-20181215-115800&type=C&ty=CO,14,BG
8443,RECRON (M) SDN BHD,"RECRON (MALAYSIA) SDN. BHD. LEVEL 9, WISMA GOLDHILL, 67, JALAN RAJA CHULAN,50200, KUALA LUMPUR. Wilayah Persekutuan",,,directory/slm_viewdetail.php?comp_code=COMP-20160627-104303&type=C&ty=CO,14,BG
8444,THE TRULY LOVING COMPANY SDN.BHD.,"A-28-12, MENARA UOA BANGSAR,  NO. 5, JALAN BANGSAR UTAMA 1,  59000, WILAYAH PERSEKUTUAN, KUALA LUMPUR. 59000 Wilayah Persekutuan",,,directory/slm_viewdetail.php?comp_code=COMP-20081106-103543&type=C&ty=CO,14,BG
8445,UNIVERSITI TEKNIKAL MARA SDN BHD (INKUBATOR TEKNOLOGI MAKANAN MARA),"LOT 2868, JALAN KIP 2, TAMAN PERINDUSTRIAN KEPONG, 52200 WILAYAH PERSEKUTUAN, KUALA LUMPUR. Wilayah Persekutuan",,,directory/slm_viewdetail.php?comp_code=COMP-20160119-151855&type=C&ty=CO,14,BG
8446,ZANTAT SDN BHD,"LOT 1013-A, JLN 2/32 A, 6 1/2 MILES,  KEPONG INDUSTRIAL AREA, JLN KEPONG KUALA LUMPUR 52100 KUALA LUMPUR Wilayah Persekutuan",,,directory/slm_viewdetail.php?comp_code=COMP-20071026-111721&type=C&ty=CO,14,BG
8447,ABEILLE D'OR CORPORATION SDN.BHD.,"NO. 18,  TENGKAT TONG SHIN 50200 WILAYAH PERSEKUTUAN,KUALA LUMPUR Wilayah Persekutuan",,,directory/slm_viewdetail.php?comp_code=COMP-20060503-135112&type=C&ty=CO,14,FM
8448,BIOSCENERGY INTERNATIONAL SDN BHD,"NO. 8A, JALAN 1/137C, BEDFORD BUSINESS PARK, OFF JALAN KELANG LAMA, 58000, WILAYAH PERSEKUTUAN, KUALA LUMPUR. 58000 Wilayah Persekutuan",,,directory/slm_viewdetail.php?comp_code=COMP-20111027-102117&type=C&ty=CO,14,FM
8449,CELLGEN LIFESCIENCES (M) SDN. BHD.,"UNIT 11-8, LEVEL 8,THE BOULEVARD, MID VALLEY CITY, LINGKARAN SYED PUTRA 59200 Wilayah Persekutuan",,,directory/slm_viewdetail.php?comp_code=COMP-20190704-204832&type=C&ty=CO,14,FM
8450,GALAXIS HEALTHCARE SDN BHD,"A18, JALAN KUANG BULAN,  TAMAN KEPONG,  52100 KUALA LUMPUR 52100 KEPONG Wilayah Persekutuan",,,directory/slm_viewdetail.php?comp_code=COMP-20190105-103057&type=C&ty=CO,14,FM
8451,GLAXOSMITHKLINE CONSUMER HEALTHCARE SDN BHD,"LOT 89, JALAN ENGGANG, AMPANG/ ULU KELANG INDUSTRIAL ESTATE,  WILAYAH PERSEKUTUAN,  54200 Wilayah Persekutuan",,,directory/slm_viewdetail.php?comp_code=COMP-20050603-144158&type=C&ty=CO,14,FM
8452,HL PHARMACEUTICALS SDN. BHD.,"NO. 760 & 762,  JALAN SENTUL, 51000 SENTUL, KUALA LUMPUR. 51000 Wilayah Persekutuan",,,directory/slm_viewdetail.php?comp_code=COMP-20130731-154308&type=C&ty=CO,14,FM
8453,KALBE MALAYSIA SDN BHD,"SUITE 2A-3-2, BLOCK 2A, PLAZA SENTRAL, JALAN STESEN SENTRAL 5, KUALA LUMPUR SENTRAL, 50470 WILAYAH PERSEKUTUAN, KUALA LUMPUR. Wilayah Persekutuan",,,directory/slm_viewdetail.php?comp_code=COMP-20180313-140030&type=C&ty=CO,14,FM
8454,MAGNA MISSION SDN BHD,"GROUND FLOOR, MASTER CENTRE, JALAN INOVASI 4, TECHNOLOGY PARK MALAYSIA, PUCHONG-SG. BESI HIGHWAY, 57000 WILAYAH PERSEKUTUAN, KUALA LUMPUR. 57000 BUKIT JALIL Wilayah Persekutuan",,,directory/slm_viewdetail.php?comp_code=COMP-20071011-171104&type=C&ty=CO,14,FM
8455,MC-OCEAN HOLDING SDN BHD,"BLOCK 2-23-G, JALAN JALIL PERKASA 13 AKED ESPLANAD BUKIT JALIL 57000 KUALA LUMPUR Wilayah Persekutuan",,,directory/slm_viewdetail.php?comp_code=COMP-20101215-175932&type=C&ty=CO,14,FM
8456,MULTI HERBS PHARMACEUTICAL (M) SDN. BHD.,"NO. 23 & 25, JALAN METRO PERDANA TIMUR 10, KEPONG ENTREPRENEUR'S PARK, OFF JALAN KEPONG, 52100 KEPONG, WILAYAH PERSEKUTUAN KUALA LUMPUR. 52100 Wilayah Persekutuan",,,directory/slm_viewdetail.php?comp_code=COMP-20050602-105413&type=C&ty=CO,14,FM
8457,NUTRIVA INTERNATIONAL SDN. BHD.,"14B, JALAN TUN MOHD. FUAD SATU, TAMAN TUN DR ISMAIL, 60000 WILAYAH PERSEKUTUAN KUALA LUMPUR. 6000 Wilayah Persekutuan",,,directory/slm_viewdetail.php?comp_code=COMP-20101221-181441&type=C&ty=CO,14,FM
8458,PROTECH HEALTH SCIENCES (M) SDN BHD,"UNIT 12-01, MENARA K1,  LORONG 3/137C, JALAN KLANG LAMA,  58200 WILAYAH PERSEKUTUAN, KUALA LUMPUR. Wilayah Persekutuan",,,directory/slm_viewdetail.php?comp_code=COMP-20180621-133249&type=C&ty=CO,14,FM
8459,RELIVIUM SCIENCES SDN. BHD.,"M3C/13, JALAN PANDAN INDAH 4/1A PANDAN INDAH 55100 WILAYAH PERSEKUTUAN, KUALA LUMPUR. Wilayah Persekutuan",,,directory/slm_viewdetail.php?comp_code=COMP-20190110-134224&type=C&ty=CO,14,FM
8460,WHITE HERON PHARMACEUTICAL SDN. BHD.,"WISMA WH, NO. 1, JALAN KIP 9A TAMAN PERINDUSTRIAN KIP, 52200 KUALA LUMPUR, MALAYSIA. 52200 Wilayah Persekutuan",,,directory/slm_viewdetail.php?comp_code=COMP-20050602-142036&type=C&ty=CO,14,FM
8461,HEROINE EMPIRE,"NO 11 JALAN BULLION  MEWAH 6  TAMAN BULLION MEWAH  68100 BATU CAVES, WILAYAH PERSEKUTUAN KUALA LUMPUR Wilayah Persekutuan",,,directory/slm_viewdetail.php?comp_code=COMP-20190625-091657&type=C&ty=CO,14,KO
8462,HL PHARMACEUTICALS SDN. BHD.,"NO. 760 & 762,  JALAN SENTUL, 51000 SENTUL, KUALA LUMPUR. 51000 Wilayah Persekutuan",,,directory/slm_viewdetail.php?comp_code=COMP-20130731-154308&type=C&ty=CO,14,KO
8463,IBS  BUSINESS GLOBAL SDN BHD,"NO:20-2, JALAN RADIN BAGUS 7, BANDAR BARU SRI PETALING, 57000 SRI PETALING, KUALA LUMPUR.  Wilayah Persekutuan",,,directory/slm_viewdetail.php?comp_code=COMP-20180921-171534&type=C&ty=CO,14,KO
8464,JEZZAMOUR COSMETICS SDN. BHD.,"NO.36(A) FRONT, LEVEL 1 JALAN KEMUJA OFF JALAN BANGSAR 59000 WILAYAH PERSEKUTUAN KUALA LUMPUR.  Wilayah Persekutuan",,,directory/slm_viewdetail.php?comp_code=COMP-20190522-103538&type=C&ty=CO,14,KO
8465,JUMAN WORLDWIDE RESOURCES SDN. BHD.,"NO.12,  JALAN 5/118C,  DESA TUN RAZAK,  56000, CHERAS, 56000 KUALA LUMPUR Wilayah Persekutuan",,,directory/slm_viewdetail.php?comp_code=COMP-20190717-112758&type=C&ty=CO,14,KO
8466,KEECOQUENS SDN BHD,"A-26-01,  DAMANSARA FORESTA, PERSIARAN MERANTI,  52200 KEPONG Wilayah Persekutuan",,,directory/slm_viewdetail.php?comp_code=COMP-20200214-073819&type=C&ty=CO,14,KO
8467,KOPERASI AL-HILAL BERHAD,"F34, JALAN SEMARAK API 3 (4/50) OFF JALAN GOMBAK, DIAMOND SQUARE 53000, KUALA LUMPUR. Wilayah Persekutuan",,,directory/slm_viewdetail.php?comp_code=COMP-20201008-114350&type=C&ty=CO,14,KO
8468,LEGASI PUTIH PLT,"C5-23A, PLAZA DAMAS 3, JALAN SRI HARTAMAS 1, KUALA LUMPUR WILAYAH PERSEKUTUAN KUALA LUMPUR 50480 WILAYAH PERSEKUTUAN KUALA LUMPUR 50480 Wilayah Persekutuan",,,directory/slm_viewdetail.php?comp_code=COMP-20191204-083838&type=C&ty=CO,14,KO
8469,LEMON SECRETS SDN. BHD.,"NO. 36-2, TINGKAT 2, JALAN DANAU NIAGA 1, TAMAN DANAU KOTA,  53300 SETAPAK, WILAYAH PERSEKUTUAN KUALA LUMPUR. Wilayah Persekutuan",,,directory/slm_viewdetail.php?comp_code=COMP-20200121-094645&type=C&ty=CO,14,KO
8470,LONDON WEIGHT MANAGEMENT SDN BHD,"SUITE 22.01, LEVEL 22, MENARA IGB, MID VALLEY CITY, LINGKARAN SYED PUTRA, 59200, KUALA LUMPUR. Wilayah Persekutuan",,,directory/slm_viewdetail.php?comp_code=COMP-20120306-115505&type=C&ty=CO,14,KO
8471,LOTUSS STORES (MALAYSIA) SDN BHD,"HEAD OFFICE, LEVEL 3, NO. 3, JALAN 7A/62A, BANDAR MANJALARA, 52200 WILAYAH PERSEKUTUAN KUALA LUMPUR. 52200 Wilayah Persekutuan",,,directory/slm_viewdetail.php?comp_code=COMP-20050530-173257&type=C&ty=CO,14,KO
8472,MP PRESTIGE SDN. BHD.,"78 (3RD FLOOR),  JALAN IPOH, 51200 WILAYAH PERSEKUTUAN, KUALA LUMPUR. Wilayah Persekutuan",,,directory/slm_viewdetail.php?comp_code=COMP-20170404-161207&type=C&ty=CO,14,KO
8473,MUTEH GLOBAL RESOURCES,"WANGSA 118, G3A WANGSA 118,  JLAN WANGSA DELIMA WANGSA MAJU 53300 WILAYAH PERSEKUTUAN, KUALA LUMPUR Wilayah Persekutuan",,,directory/slm_viewdetail.php?comp_code=COMP-20190928-091628&type=C&ty=CO,14,KO
8474,MYS MIRACLE,"SUITE J-05-07, NO 2,  JALAN SOLARIS MONT KIARA, 50480 WILAYAH PERSEKUTUAN, KUALA LUMPUR. Wilayah Persekutuan",,,directory/slm_viewdetail.php?comp_code=COMP-20200101-090011&type=C&ty=CO,14,KO
8475,NEW YORK SKIN SDN BHD,"SUITE 22.01, LEVEL 22, MENARA IGB, MID VALLEY CITY, LINGKARAN SYED PUTRA, 59200, KUALA LUMPUR. Wilayah Persekutuan",,,directory/slm_viewdetail.php?comp_code=COMP-20120305-180944&type=C&ty=CO,14,KO
8476,NOOR KHAN INTERNATIONAL SDN BHD,"16, 16-1,16-2,  JALAN WAN KADIR 4, TAMAN TUN DR ISMAIL, 60000 WILAYAH PERSEKUTUAN KUALA LUMPUR. Wilayah Persekutuan",,,directory/slm_viewdetail.php?comp_code=COMP-20190930-105718&type=C&ty=CO,14,KO
8477,OLICELL GROUP (M) SDN BHD,"11-G, 3RD MILES SQUARE, 151, BATU 3 1/2, JALAN KELANG LAMA, 58100 WILAYAH PERSEKUTUAN KUALA LUMPUR Wilayah Persekutuan",,,directory/slm_viewdetail.php?comp_code=COMP-20131025-190220&type=C&ty=CO,14,KO
8478,PEAU BEAU SDN. BHD.,"NO. 547 & 548, JALAN 20, TAMAN PERINDUSTRIAN EHSAN JAYA, 52100 KEPONG, WILAYAH PERSEKUTUAN KUALA LUMPUR. Wilayah Persekutuan",,,directory/slm_viewdetail.php?comp_code=COMP-20180803-093247&type=C&ty=CO,14,KO
8479,PETER SKIN SPECIALIST CENTRE SDN. BHD.,"PETER CH'NG CLINIC, G-G-1, PLAZA ARKADIA,  3, JALAN INTISARI PERDANA, DESA PARKCITY 52200 KUALA LUMPUR Wilayah Persekutuan",,,directory/slm_viewdetail.php?comp_code=COMP-20190716-104126&type=C&ty=CO,14,KO
8480,SPARKLE MERMAID SOLUTIONS,"125B, JALAN SRI HARTAMAS 17,  SRI HARTAMAS, 50480 WILAYAH PERSEKUTUAN KUALA LUMPUR Wilayah Persekutuan",,,directory/slm_viewdetail.php?comp_code=COMP-20200203-111545&type=C&ty=CO,14,KO
8481,TEGA KUANTUM SDN BHD,"BLOCK A-F-TG2 & A-F-TG3 FRIM-MTDC TECHNOLOGY CENTRE II JALAN KAPUR, FOREST RESEARCH INSTITUTE MALAYSIA (FRIM) 52100 KEPONG, KUALA LUMPUR Wilayah Persekutuan",,,directory/slm_viewdetail.php?comp_code=COMP-20190603-140446&type=C&ty=CO,14,KO
8482,THE TRULY LOVING COMPANY SDN.BHD.,"A-28-12, MENARA UOA BANGSAR,  NO. 5, JALAN BANGSAR UTAMA 1,  59000, WILAYAH PERSEKUTUAN, KUALA LUMPUR. 59000 Wilayah Persekutuan",,,directory/slm_viewdetail.php?comp_code=COMP-20081106-103543&type=C&ty=CO,14,KO
8483,VAST DIVERSIFIED SDN BHD,"LOT 45 3RD FLOOR, JALAN EHSAN UTAMA,  KAWASAN PERUSAHAAN EHSAN JAYA, KEPONG, 52100 WILAYAH PERSEKUTUAN, KUALA LUMPUR 52100 Wilayah Persekutuan",,,directory/slm_viewdetail.php?comp_code=COMP-20160816-111704&type=C&ty=CO,14,KO
8484,VELVET ELEGANCE EMPIRE,"NO. 6,  JALAN BUNGA CEMPAKA 5, TAMAN MAWAR, 56100 WILAYAH PERSEKUTUAN KUALA LUMPUR. Wilayah Persekutuan",,,directory/slm_viewdetail.php?comp_code=COMP-20200713-132033&type=C&ty=CO,14,KO
8485,WHITE HERON PHARMACEUTICAL SDN. BHD.,"WISMA WH, NO. 1, JALAN KIP 9A TAMAN PERINDUSTRIAN KIP, 52200 KUALA LUMPUR, MALAYSIA. 52200 Wilayah Persekutuan",,,directory/slm_viewdetail.php?comp_code=COMP-20050602-142036&type=C&ty=CO,14,KO
8486,ZAITUN BEAUTY INDUSTRY SDN. BHD.,"LOT 53B, PERSIARAN SEGAMBUT TENGAH, 51200 WILAYAH PERSEKUTUAN KUALA LUMPUR. Wilayah Persekutuan",,,directory/slm_viewdetail.php?comp_code=COMP-20200422-152842&type=C&ty=CO,14,KO
8487,BIOPRO CONSORTIUM SDN BHD,"NO 1, JALAN SERI REJANG 1,  TAMAN SRI RAMPAI 53300 KUALA LUMPUR 53300 SETAPAK Wilayah Persekutuan",,,directory/slm_viewdetail.php?comp_code=COMP-20190912-111126&type=C&ty=CO,14,OEM
8488,BISGOOD FOOD CORPORATION SDN BHD,"NO. 29 & 31, JALAN JINJANG AMAN 16, JINJANG UTARA, 52000 KUALA LUMPUR. 52000 Wilayah Persekutuan",,,directory/slm_viewdetail.php?comp_code=COMP-20110427-030034&type=C&ty=CO,14,OEM
8489,BONANZA CHEMICALS SDN BHD,"NO. 608, JALAN 22, TAMAN PERINDUSTRIAN EHSAN JAYA, 52100 KEPONG, WILAYAH PERSEKUTUAN KUALA LUMPUR Wilayah Persekutuan",,,directory/slm_viewdetail.php?comp_code=COMP-20141117-113306&type=C&ty=CO,14,OEM
8490,CARGILL PALM PRODUCTS SDN BHD,"MENARA SUEZCAP 2, KL GATEWAY, LEVEL 26, NO. 2, JALAN KERINCHI, GERBANG KERINCHI LESTARI, 59200 WILAYAH PERSEKUTUAN KUALA LUMPUR. 59200 Wilayah Persekutuan",,,directory/slm_viewdetail.php?comp_code=COMP-20050711-154849&type=C&ty=CO,14,OEM
8491,DCO FOODS SDN. BHD.,"LOT 1A/9, ANZEN BUSINESS PARK, NO. 3 - 9, JALAN 4/37A, TAMAN BUKIT MALURI INDUSTRI PARK, KEPONG, 52100 WILAYAH PERSEKUTUAN KUALA LUMPUR. Wilayah Persekutuan",,,directory/slm_viewdetail.php?comp_code=COMP-20070716-162312&type=C&ty=CO,14,OEM
8492,GIOVAN RESOURCES SDN BHD,"NO 284, JALAN KIP 3, TAMAN PERINDUSTRIAN KIP SRI DAMANSARA,  52200 KEPONG, KUALA LUMPUR  Wilayah Persekutuan",,Dalam Tempoh Tindakan Pembetulan,directory/slm_viewdetail.php?comp_code=COMP-20101124-171455&type=C&ty=CO,14,OEM
8493,GREEN MASTER GLOBAL FINE FOOD SDN BHD,"LOT 5, JALAN 10, OFF JALAN KUARI,  KAMPUNG CHERAS BARU, 56100 WILAYAH PERSEKUTUAN KUALA LUMPUR 56100 Wilayah Persekutuan",,,directory/slm_viewdetail.php?comp_code=COMP-20070316-171751&type=C&ty=CO,14,OEM
8494,HUASIN FOOD INDUSTRIES SDN. BHD.,"LOT 11,  WEST INDUSTRIES AREA, JINJANG NORTH, 52000 KEPONG, WILAYAH PERSEKUTUAN KUALA LUMPUR. 52000  KEPONG  Wilayah Persekutuan",,,directory/slm_viewdetail.php?comp_code=COMP-20060810-142055&type=C&ty=CO,14,OEM
8495,INTRAMILES SDN BHD,"LOT 1, JALAN USAHA E1/1,  TAMAN PERINDUSTRIAN EHSAN, 52100 KEPONG, KUALA LUMPUR Wilayah Persekutuan",,,directory/slm_viewdetail.php?comp_code=COMP-20160509-172822&type=C&ty=CO,14,OEM
8496,JW MIX SDN. BHD.,"NO. 14, JALAN BUKIT PERMAI UTAMA DUA, TAMAN INDUSTRI BUKIT PERMAI, 56100 CHERAS, KUALA LUMPUR. Wilayah Persekutuan",,,directory/slm_viewdetail.php?comp_code=COMP-20161011-145623&type=C&ty=CO,14,OEM
8497,KRILLO KAKAW SDN. BHD.,"NO 8, JALAN USAHAWAN 5, KAWASAN PERUSAHAAN SETAPAK, 53200 WILAYAH PERSEKUTUAN KUALA LUMPUR. Wilayah Persekutuan",,,directory/slm_viewdetail.php?comp_code=COMP-20180118-161722&type=C&ty=CO,14,OEM
8498,KYROS FOOD INDUSTRIES SDN BHD,"NO. 12,  JALAN SEGAMBUT LENTANG, 51200 SEGAMBUT Wilayah Persekutuan",,,directory/slm_viewdetail.php?comp_code=COMP-20050530-171002&type=C&ty=CO,14,OEM
8499,MATANG PACKAGING SDN BHD,"LOT 2D-9 &11, 2ND FLOOR, ANZEN BUSINESS PARK, JALAN 4/37A, TAMAN BUKIT MALURI,  51200 KEPONG, WILAYAH PERSEKUTUAN KUALA LUMPUR. Wilayah Persekutuan",,,directory/slm_viewdetail.php?comp_code=COMP-20170705-150053&type=C&ty=CO,14,OEM
8500,MULTI HERBS PHARMACEUTICAL (M) SDN. BHD.,"NO. 23 & 25, JALAN METRO PERDANA TIMUR 10, KEPONG ENTREPRENEUR'S PARK, OFF JALAN KEPONG, 52100 KEPONG, WILAYAH PERSEKUTUAN KUALA LUMPUR. 52100 Wilayah Persekutuan",,,directory/slm_viewdetail.php?comp_code=COMP-20050602-105413&type=C&ty=CO,14,OEM
8501,NATURAL WELLNESS INDUSTRIES SDN. BHD.,"NO. 78, JALAN KILANG MIDAH, TAMAN MIDAH, CHERAS, KUALA LUMPUR. 56000 Wilayah Persekutuan",,,directory/slm_viewdetail.php?comp_code=COMP-20070130-154605&type=C&ty=CO,14,OEM
8502,NATURE PACK ENTERPRISE,"44A, JALAN 30A/119, TAMAN TAYNTON, JALAN CHERAS, 56000 WILAYAH PERSEKUTUAN, KUALA LUMPUR. 56000 CHERAS Wilayah Persekutuan",,,directory/slm_viewdetail.php?comp_code=COMP-20051214-151128&type=C&ty=CO,14,OEM
8503,NUTRI FROZEN FOOD SDN BHD,"NO 41,43 & 47 , JALAN 31/10A, TAMAN PERINDUSTRIAN IKS, MUKIM BATU, 68100 BATU CAVES Wilayah Persekutuan",,,directory/slm_viewdetail.php?comp_code=COMP-20050707-164738&type=C&ty=CO,14,OEM
8504,OMEGA EDGE RESOURCES,"NO.187, JALAN KIP 6, TAMAN PERINDUSTRIAN KIP,   BANDAR SRI DAMANSARA, 52200 WILAYAH PERSEKUTUAN KUALA LUMPUR. Wilayah Persekutuan",,,directory/slm_viewdetail.php?comp_code=COMP-20190214-100923&type=C&ty=CO,14,OEM
8505,PEAU BEAU SDN. BHD.,"NO. 547 & 548, JALAN 20, TAMAN PERINDUSTRIAN EHSAN JAYA, 52100 KEPONG, WILAYAH PERSEKUTUAN KUALA LUMPUR. Wilayah Persekutuan",,,directory/slm_viewdetail.php?comp_code=COMP-20180803-093247&type=C&ty=CO,14,OEM
8506,PJ NATURAL FOOD PRODUCT SDN. BHD.,"100A JALAN KIP 9, TAMAN PERINDUSTRIAN KIP TAMAN PERINDUSTRIAN KIP, SRI DAMANSARA, KEPONG 52200 KEPONG Wilayah Persekutuan",,,directory/slm_viewdetail.php?comp_code=COMP-20050727-160021&type=C&ty=CO,14,OEM
8507,CRYSTAL CROWN HOTEL SDN BHD (KEPONG),"NO. 3, JALAN JAMBU MAWAR OFF JALAN KEPONG JINJANG SELATAN KUALA LUMPUR 52000 KUALA LUMPUR  Wilayah Persekutuan",CROWN CAFE,,directory/slm_viewdetail.php?comp_code=COMP-20070704-102411&type=C&ty=CO,14,PE
8508,EDARAN INNOVATIVE TRADING,NO. 60 JALAN 82/26 TAMAN SRI RAMPAI 53300 KUALA LUMPUR Wilayah Persekutuan,,,directory/slm_viewdetail.php?comp_code=COMP-20190501-174158&type=C&ty=CO,14,PE
8509,ENE WHEELS SDN. BHD.,"17 JALAN AU 1A/4B, TAMAN KERAMAT PERMAI, 54200 KUALA LUMPUR Wilayah Persekutuan",,,directory/slm_viewdetail.php?comp_code=COMP-20191125-135754&type=C&ty=CO,14,PE
8510,ESPIRA SRI PETALING SDN BHD (ESPIRA SRI PETALING),"NO. 30, JALAN RADIN ANUM  BANDAR BARU SRI PETALING 57000 Wilayah Persekutuan",,Sijil Dibatalkan,directory/slm_viewdetail.php?comp_code=COMP-20081223-070623&type=C&ty=CO,14,PE
8511,EVOKE I RESOURCES,"CX 10, LEVEL 2, CENTRAL COMPLEX IIUM, GOMBAK 58100 KUALA LUMPUR Wilayah Persekutuan",,,directory/slm_viewdetail.php?comp_code=COMP-20120703-115433&type=C&ty=CO,14,PE
8512,EXITO FOOD & BEVERAGE SDN. BHD.,"LOT 27983, NO 24, JALAN 1/32, MUKIM BATU, KEPONG 52100 KUALA LUMPUR Wilayah Persekutuan",,,directory/slm_viewdetail.php?comp_code=COMP-20200304-080605&type=C&ty=CO,14,PE
8513,FOOD PARCEL SDN. BHD.,"5-2, ARAS 5, PARKIR BERTINGKAT BUKIT AMAN, NO. 1, JALAN TANGLIN, TAMAN BOTANI PERDANA 50480 Wilayah Persekutuan",RESTORAN REBUNG CHEF DATO' ISMAIL,,directory/slm_viewdetail.php?comp_code=COMP-20160619-182428&type=C&ty=CO,14,PE
8514,G&M BRILLIANT CORPORATION SDN BHD,"34-2, 2ND FLOOR, JALAN 28/70A, DESA SRI HARTAMAS KUALA LUMPUR 50480 KUALA LUMPUR Wilayah Persekutuan",,,directory/slm_viewdetail.php?comp_code=COMP-20191115-220151&type=C&ty=CO,14,PE
8515,GALAXY WAVE INFINITY SDN BHD,"NO. 2A-3, JALAN METRO PUDU 2,  FRASER BUSINESS PARK  KUALA LUMPUR 55100 KUALA LUMPUR Wilayah Persekutuan",O'BRIENS IRISH SANDWICH CAFE,,directory/slm_viewdetail.php?comp_code=COMP-20120508-111317&type=C&ty=CO,14,PE
8516,GENTING MALAYSIA BERHAD,WISMA GENTING JALAN SULTAN ISMAIL KUALA LUMPUR 50250 Wilayah Persekutuan,GERAI MAKANAN JOM MAKAN STREET FOOD RESTAURANT & KITCHEN,,directory/slm_viewdetail.php?comp_code=COMP-20170529-103005&type=C&ty=CO,14,PE
8517,GIMME4FINGERS MALAYSIA SDN.BHD.,"BO-1-A-13 BOUTIQUE OFFICES 1, KL ECO CITY, NO 3 JALAN BANGSAR 59200, KUALA LUMPUR 59200 KUALA LUMPUR Wilayah Persekutuan",4FINGERS CRISPY CHICKEN,,directory/slm_viewdetail.php?comp_code=COMP-20151224-132029&type=C&ty=CO,14,PE
8518,GOLDEN VENTURES FNB SDN BHD,"LOT NO L6-R3 & L-R3A, TINGKAT 6, KOMPLEKS SOGO, 190, JALAN TUANKU ABDUL RAHMAN 50100 KUALA LUMPUR Wilayah Persekutuan",AH CHENG LAKSA,,directory/slm_viewdetail.php?comp_code=COMP-20191231-151435&type=C&ty=CO,14,PE
8519,GOLDSTONE KUALA LUMPUR SDN. BHD.,"NO 84, JLN RAJA CHULAN 50200 KUALA LUMPUR Wilayah Persekutuan",HOLIDAY INN EXPRESS KUALA LUMPUR CITY CENTRE,,directory/slm_viewdetail.php?comp_code=COMP-20190411-153452&type=C&ty=CO,14,PE
8520,GRACE HUB SDN.BHD.,136 JALAN CHANGKAT THAMBI DOLLAH 55100 Wilayah Persekutuan,FURAMA BUKIT BINTANG,,directory/slm_viewdetail.php?comp_code=COMP-20110803-130649&type=C&ty=CO,14,PE
8521,GRAND HYATT KUALA LUMPUR (BAHAGIA INVESTMENT CORPORATION (MALAYSIA) SDN.BHD.),"GRAND HYATT KUALA LUMPUR 12, JALAN PINANG 50450 KUALA LUMPUR Wilayah Persekutuan",,,directory/slm_viewdetail.php?comp_code=COMP-20130508-101743&type=C&ty=CO,14,PE
8522,HELIOFOOD SDN BHD,"22-A, JALAN UDANG RAWA, TAMAN SRI SEGAMBUT, 52000 SEGAMBUT Wilayah Persekutuan",FLA CAFE,,directory/slm_viewdetail.php?comp_code=COMP-20200907-080527&type=C&ty=CO,14,PE
8523,HERITAGE LANE SDN BHD (HOTEL IMPIANA KLCC),"IMPIANA KLCC HOTEL & SPA 13, JALAN PINANG KUALA LUMPUR 50450 Wilayah Persekutuan",,,directory/slm_viewdetail.php?comp_code=COMP-20060929-150143&type=C&ty=CO,14,PE
8524,HIRANANDANI HOTELS SDN. BHD. (HOTEL DOUBLETREE BY HILTON KUALA LUMPUR),348 JALAN TUN RAZAK 50400 KUALA LUMPUR MALAYSIA 50400 Wilayah Persekutuan,,,directory/slm_viewdetail.php?comp_code=COMP-20080731-135509&type=C&ty=CO,14,PE
8525,HOTEL PULLMAN KUALA LUMPUR BANGSAR ( SYC CAPITAL SDN. BHD.),NO 1 JALAN PANTAI JAYA TOWER 3 59200 Wilayah Persekutuan,,,directory/slm_viewdetail.php?comp_code=COMP-20131122-150242&type=C&ty=CO,14,PE
8526,IMPRESSIVE FITNESS SDN BHD," 9-1-4, DANAU BUSINESS CENTRE JALAN 3/109F, TAMAN DANAU DESA, 58100 KUALA LUMPUR Wilayah Persekutuan",,,directory/slm_viewdetail.php?comp_code=COMP-20200903-223220&type=C&ty=CO,14,PE
